startnode,rating,endnode
4113,1,2642
2388,9,1363
3724,1,3735
361,1,3715
2351,-1,3703
4136,10,3724
3465,1,2176
2176,1,3465
4136,10,4036
3345,1,3335
3828,1,4137
2934,-10,4138
905,1,4036
4139,3,3892
3892,1,4139
4036,1,3630
3826,1,2635
4008,1,3892
4075,1,3723
3892,-10,4008
180,1,3512
3512,1,180
2303,5,905
3828,1,3854
3828,3,2625
2625,3,3828
13,-1,2897
2642,2,4142
3656,1,1967
3189,3,1953
4137,1,3828
1201,9,4144
4144,9,1201
4113,1,35
3988,2,4139
4141,9,2647
4107,1,3971
2635,1,4145
1752,5,2165
1018,1,4147
2045,1,3781
1018,2,4118
3988,1,4148
4148,1,3988
3852,-10,152
4022,1,3828
3735,1,4149
3735,1,4022
2188,3,4150
4134,5,3927
2296,1,3825
4122,2,3986
4107,1,4151
3988,1,4152
4152,1,3988
2188,1,4153
2188,-10,3744
4153,1,2188
3989,1,4145
3928,1,2777
4154,2,3781
4150,10,2188
2977,1,2296
3783,-1,2498
35,1,4090
3904,1,4155
4155,1,3904
3781,1,3648
3648,1,3781
3531,3,2396
4118,1,3735
4122,1,4156
4156,2,4122
330,5,4157
4158,1,2388
4159,1,4107
3539,4,4107
1502,1,3003
2303,1,4159
3003,1,3465
3465,1,3003
1502,1,4159
4159,1,1502
3649,3,1453
3649,2,4160
1453,1,3649
2600,2,2262
4114,4,1316
1316,4,4114
3878,-10,2897
3531,-10,2897
35,1,1453
2934,-8,2897
1453,1,35
3353,1,4161
3047,2,3527
3527,1,3047
3512,2,3047
3047,2,4162
4162,2,3047
3047,2,3512
4122,2,2378
3711,2,2897
2378,5,2635
2378,3,3018
4075,3,3018
2303,1,3820
3820,1,2303
4158,1,4126
3781,1,2728
2284,4,4164
4164,1,4105
4164,2,3971
4164,8,2284
3642,1,4152
3854,4,2642
4165,2,2642
2642,1,3682
3682,1,2642
1919,1,3854
2194,3,1386
2194,3,1154
2194,2,2661
3345,1,3000
3000,1,3345
1267,1,2012
4088,2,2262
2262,1,4088
4090,1,35
3735,5,4168
4169,1,3988
1832,1,342
1018,1,4170
4171,1,4107
4113,1,3892
2378,2,4107
146,1,4174
4174,1,146
4174,1,4175
2889,2,3018
1810,-9,2897
3828,2,3735
3735,2,3828
905,10,1316
3735,2,1272
1272,5,3735
3828,2,929
3828,1,3002
2934,1,3988
3988,2,1612
3828,1,3781
3451,1,3904
3904,1,3451
1396,1,1267
3904,1,1267
1267,1,3904
4177,1,2063
2194,-10,3756
2194,-10,3757
2194,-10,3760
3767,1,4035
4035,1,3767
4110,-10,3715
3715,-10,4110
3880,1,4107
3001,1,3892
4178,1,4026
4178,3,4179
3892,1,3735
4174,1,4105
4118,3,1018
64,1,3160
4163,1,4180
1764,2,113
3630,2,4036
4181,3,4163
3408,1,4163
3512,3,3527
3527,2,3512
1832,1,700
700,1,1832
64,-1,3642
3642,-2,64
1998,1,3735
4152,1,3642
1810,1,1267
3735,2,1502
1502,2,3735
4089,1,3642
3642,1,4089
3735,1,4181
3892,1,3854
3854,1,3892
2296,-5,2028
3735,1,4183
3593,2,1289
3735,1,4184
3892,2,4011
3735,1,4078
4078,4,3735
3735,1,4103
4103,3,3735
3735,1,4185
1334,2,3735
3735,1,1334
1289,2,3593
4158,-3,1334
4158,-1,1810
3642,10,1810
3904,2,4186
35,1,3102
1217,3,4152
3219,4,4187
2625,10,3219
3219,10,2625
4188,2,4107
4107,2,4188
1018,2,17
17,2,1018
135,-2,1352
135,-1,330
330,-10,135
4172,1,3904
1018,1,3916
3916,1,1018
4188,5,4179
3916,1,1810
3826,1,4179
2897,1,4191
4191,1,2897
2396,2,3828
3828,1,2396
4184,1,3828
4078,1,3649
2763,2,1334
1334,3,2625
2763,10,2127
2625,2,1764
1764,1,2625
4098,1,1018
3904,1,3404
3904,2,3649
4075,1,3319
3319,1,4075
3828,1,905
3923,2,13
13,1,3923
2344,1,160
3735,2,4169
3470,1,3129
905,1,4192
4172,1,1502
2344,1,4192
4192,1,2344
4190,2,1217
4122,1,4172
3519,1,3422
2755,-1,29
3892,-1,2897
4184,1,3735
4075,5,3539
3539,10,4075
4184,1,3988
2897,1,2901
4011,2,2296
3826,1,4195
540,5,3000
3000,3,540
1334,3,4075
353,2,2303
4098,1,4196
4196,1,4098
4172,1,2710
4181,1,4125
4125,1,4181
4163,10,1689
3810,1,2296
3735,1,1689
4184,1,4198
4198,1,905
4198,1,4184
1352,2,2004
2004,2,1352
905,1,4184
905,1,4198
3003,7,2642
3923,2,3735
3735,1,3923
4113,1,3735
4088,1,3735
1832,1,3735
1316,2,146
1316,8,1396
4199,1,3735
905,3,2351
2351,3,905
3916,1,3000
3000,1,3916
3916,1,35
3916,1,2392
2392,1,3916
2284,1,4179
2901,2,2296
3988,1,4200
4170,2,1018
2306,1,2344
2344,10,2266
2306,5,2266
2344,-10,1352
1281,2,545
13,1,3642
3642,1,13
4163,1,3923
4201,1,3353
363,1,3335
3828,2,4166
4078,1,230
1810,-10,4138
4172,1,4201
4201,1,4172
1899,3,13
1731,2,1899
1899,2,1731
2388,1,4205
1612,1,2728
4205,10,3982
4169,1,4206
4206,1,4169
3549,1,4181
1832,1,3465
4181,10,4198
3916,1,1612
13,1,4124
4124,1,905
2378,1,3642
3642,1,2378
4169,1,1879
1879,1,4169
1879,1,4172
4206,1,35
3056,10,2642
3103,-10,2028
4172,1,1879
1565,1,4206
4206,1,1565
3715,1,3988
3916,1,4169
1810,1,3343
1810,1,4208
4198,1,4004
3988,2,3715
4197,1,2642
4174,1,4179
13,1,3120
3735,1,4209
4209,1,3735
3735,1,2325
3735,1,4211
4212,10,3735
3735,1,3429
3429,1,3735
4210,1,4163
2397,1,4213
4210,1,35
905,1,2110
2110,2,905
4210,1,2110
3916,2,2110
4174,1,3935
3018,1,3903
4204,2,3018
3545,1,3404
3404,1,3545
3404,1,3904
4203,-10,2498
342,-10,2498
2642,1,3214
35,1,4113
2642,1,3646
3646,1,2642
2067,1,3574
3574,4,2067
4215,1,1755
4127,1,35
3646,1,3916
4169,2,3328
3470,1,3646
3465,1,13
13,1,3465
3766,1,4175
3781,1,3660
13,1,910
910,1,13
3766,1,3018
3766,1,3260
3646,1,4149
2187,-10,3744
3018,1,3766
2187,1,3735
3735,1,4217
4169,2,146
4155,5,3781
3735,1,4172
4172,1,3735
2861,1,3723
1639,1,4203
1548,3,1764
1639,1,3828
1755,1,3735
3735,1,4219
4209,1,4172
4172,1,4209
3735,1,4220
4220,1,3735
3735,2,4198
1639,1,3926
3926,1,1639
3735,2,3465
3916,1,4184
35,1,4221
3353,1,4055
1752,2,3921
2876,2,2625
2512,10,13
4038,10,3642
1612,1,3750
3642,1,4038
4038,2,2431
3916,1,4137
3642,1,4226
4226,10,3642
1899,1,3735
361,-10,2028
361,-1,2214
4137,2,3916
3735,1,1612
1612,1,3735
1916,1,3735
3735,1,1916
3735,1,4227
4227,1,3735
3023,1,4214
4214,2,3023
3828,1,4198
57,1,4214
202,1,4198
1363,-9,3193
3828,2,3646
3646,2,3828
905,-10,2897
19,1,3029
3820,1,3981
19,-10,3744
1018,4,3143
4055,2,3353
3547,1,4229
3547,1,4230
3976,1,3001
3001,1,3976
3801,-10,3273
4163,1,3743
1947,1,1697
4187,5,3219
2042,1,4232
1719,8,905
1719,10,2198
3488,5,4233
3488,1,4234
4234,1,3488
4225,2,3926
4230,1,3547
3746,1,3926
4038,2,4211
4038,2,4235
4235,2,4038
4235,1,4212
2642,2,2839
3000,1,3465
4038,2,3451
3735,1,4167
3451,1,4038
4167,1,3735
4205,1,535
3451,1,4236
4236,1,3451
4236,1,4030
3353,1,3189
3189,1,3353
3600,1,1159
1159,1,3600
4217,6,4237
1802,1,1565
4197,1,4217
1565,1,1719
4217,5,4197
3820,1,4217
2063,3,4236
4197,1,3574
1802,-10,2897
4203,-10,2897
2642,6,3887
13,1,3649
3649,1,13
3735,1,2822
2822,1,3735
3830,2,3735
3735,1,4236
2296,2,1819
905,1,2296
3735,2,1227
3988,1,640
640,1,3988
4236,1,640
4239,1,3988
640,1,4236
3642,2,4240
4240,8,3642
2262,1,4236
1217,1,1998
1998,1,1217
2897,6,2625
3451,2,1612
3527,1,4241
4204,1,4179
3501,1,4172
1810,1,4242
3926,1,1528
1528,1,3926
2876,1,2050
2050,1,2876
2839,2,13
13,2,2839
3465,1,929
1098,1,4243
1810,1,4244
4244,1,1810
4244,1,1334
1689,2,3988
2777,1,1612
3451,1,4217
3781,5,1565
1565,4,3781
35,1,4210
1810,1,4245
4245,5,1810
4245,9,3813
3813,5,4245
4098,10,3898
4246,1,230
4217,5,4236
4204,1,3776
3600,1,2642
446,-10,3744
1334,1,4244
4163,-10,4251
4204,-5,4251
57,2,3465
3545,-10,135
3545,1,4253
4163,10,395
395,5,3545
342,-10,135
395,-10,135
135,-1,342
3916,3,4214
4253,1,3545
35,-1,4251
135,-1,4251
3878,1,3487
3487,1,3878
4249,-1,4251
2876,1,2125
3976,2,3820
3820,1,3976
3976,1,4255
4086,1,3593
4086,1,4157
3820,1,4236
4236,1,3820
171,1,2777
3981,4,1018
1018,2,3981
2777,1,171
1018,3,2388
2388,3,1018
13,1,4236
4229,1,4230
4229,5,3547
3735,1,1674
1674,3,3735
4236,2,2388
2167,10,4257
4236,3,2839
4163,-10,2080
2296,-10,2080
4174,1,3527
3527,1,4174
3642,2,3649
2296,-10,1675
3828,1,2296
4244,4,4259
4259,4,4244
415,3,1217
4261,10,3527
2296,-10,1562
2512,3,2164
640,5,2296
4262,1,4197
4172,1,4263
4263,1,4172
2125,1,3887
4257,10,2167
3719,1,3976
4119,1,905
2552,1,3976
4264,1,13
13,1,4264
13,1,3405
3405,5,3976
4236,1,2164
3405,2,13
3223,1,3642
3527,1,4265
4265,1,3527
3976,1,2176
2176,1,3976
3642,1,4266
3642,1,4267
3342,4,3219
3916,1,4103
4103,1,3916
13,1,2512
1508,3,446
446,3,1508
3916,1,4268
2642,5,4269
3451,1,4269
3719,1,4038
4038,2,3719
4238,7,3445
4227,2,4236
4084,1,4197
4176,4,1018
1018,3,4176
3976,1,3168
4267,3,3642
4084,1,4185
4185,1,4084
3923,-1,3552
546,1,3926
1334,1,3923
3923,4,4167
3982,10,4205
4167,3,3923
4172,2,4139
4139,3,4172
3656,1,3719
3719,1,3656
3598,1,4267
4231,1,3719
2351,-10,1377
2388,-1,3341
4197,1,4271
4271,1,4197
2839,2,3649
2472,1,3916
4107,1,4265
4265,1,4107
4204,1,3513
1396,6,1565
3916,1,4274
4274,1,3916
3916,1,4114
4114,2,3916
135,-10,4275
905,1,4163
4197,3,3976
2642,2,4189
3828,2,4258
4258,2,3828
3916,1,4276
4276,1,3916
3598,1,4235
3904,1,3598
3598,1,3904
4252,1,4277
4277,1,4252
2296,-10,4275
2296,1,4278
4278,1,2296
3828,1,3699
3699,1,3828
2188,3,4280
3397,5,493
4107,2,436
2635,4,3527
3527,2,2635
4017,5,35
4172,1,4265
1018,1,4282
4282,1,1018
3926,5,2642
3630,3,3656
4283,1,35
4176,1,2625
3904,1,2977
2977,1,3904
4284,2,1565
1629,1,4172
4174,1,4285
493,5,3397
1670,2,3397
3397,2,1670
1565,1,115
905,10,304
1612,1,4267
4267,1,1612
304,3,4098
4280,2,4172
3723,10,4098
3916,1,2987
2987,1,3916
3699,2,1764
905,1,4286
2942,10,2125
238,1,4172
4283,3,4281
4281,3,4283
3719,1,2319
215,5,1565
3649,1,1629
4279,1,4278
4283,1,4287
4287,1,4283
35,1,4283
4163,1,3547
3630,3,3408
4266,1,4289
3018,10,2635
1810,4,3185
3545,1,4291
13,2,2125
361,1,4292
4292,1,361
4283,3,3719
3719,3,4283
4172,1,3767
3767,1,4172
3185,1,13
13,1,3185
3223,1,3699
3916,2,3185
3185,2,3916
353,2,57
4291,1,3545
37,1,3018
3630,3,4172
13,5,2618
4284,1,1334
3816,8,2404
2404,2,3816
2404,1,4284
2404,1,3545
3545,1,2404
3699,1,4293
4293,1,3699
35,1,4294
4294,1,35
4295,1,3237
4172,1,3535
3535,1,4172
4296,2,4107
4107,2,4296
4296,1,3971
4287,1,3404
3404,1,4287
3823,-5,476
1670,1,4266
4197,1,4287
4287,1,4197
2388,1,4298
2167,5,4238
4107,1,3872
4299,1,3018
4247,2,230
57,2,550
2397,1,57
1565,1,1802
1810,3,3465
3980,1,4197
4197,1,3980
35,1,4300
3630,2,4266
3630,2,3892
2819,2,1810
1810,2,2819
1508,2,2473
2473,2,1508
13,2,4301
2262,1,4197
4197,1,2262
4291,1,3392
3392,1,4291
4297,-10,1809
3980,1,3013
4266,3,3630
3237,1,3630
1629,1,4302
4302,1,1629
1318,2,3445
4163,10,2142
4163,1,4119
4303,1,4172
3641,3,4304
1018,3,4247
35,3,4017
1018,9,3219
4290,2,2125
1991,2,2642
2642,2,1991
3598,2,3875
4107,1,4306
4306,1,4107
4197,1,4307
4307,1,4197
2056,1,330
4290,1,3699
3445,2,1318
3445,2,1154
3445,2,4310
3445,2,4311
4222,3,1185
3445,1,13
1318,4,1185
3445,2,1185
353,2,905
3000,1,3545
3545,1,3000
3750,1,546
2397,1,2110
2110,1,2397
4312,1,4197
4197,1,2958
2958,1,4197
3545,1,1565
1565,1,3545
3237,1,4313
4313,1,3237
2269,1,2125
1953,1,4314
3389,1,3916
3699,4,4290
3916,1,4198
3217,1,3916
2125,1,2269
4222,1,4315
3445,-2,455
3445,-1,3366
4107,1,4316
4316,1,4107
1953,2,4107
3904,1,4172
732,2,3904
3904,2,732
2113,1,4317
4317,1,2113
3445,-1,3543
1565,3,3572
3904,1,1810
3445,1,3572
4236,1,3904
4266,2,3986
3018,1,37
3404,3,4318
4318,3,3404
3976,2,3904
3904,1,4236
3904,2,3976
3976,-1,1744
3018,2,4319
4139,4,3976
3976,4,4139
4139,1,4279
35,1,4320
1810,3,3020
4198,1,4197
4227,1,4321
4321,1,4227
4172,1,3854
3854,1,4172
3018,-10,3744
216,1,1953
3578,1,1832
1832,1,3578
3214,9,3219
1953,1,4323
3129,1,3995
3916,2,4273
1639,-1,4324
3916,2,280
2635,1,4325
3719,2,3465
3465,2,3719
3000,1,905
905,1,3000
4107,1,4279
3330,-5,4326
4197,1,3923
3923,1,4197
3321,2,3916
3916,1,3699
3699,1,3916
13,5,3397
1098,5,493
1098,5,3397
1098,5,1670
3397,10,1098
3397,5,13
4172,1,4238
4238,2,4172
4238,2,4327
4327,2,4238
4172,1,3534
1334,1,4238
4238,1,1334
4172,1,2928
2296,5,2125
2244,1,4329
4329,1,2244
3545,1,1612
4330,1,3527
3370,1,4172
3830,1,4266
2244,1,6
4266,1,3830
4131,1,2388
2388,1,4131
1098,2,4331
4331,4,1098
4197,1,4333
4333,1,4197
905,1,4334
4334,1,905
2244,1,1
2244,1,4335
4335,1,2244
4172,5,2498
3659,1,25
905,1,4238
4238,1,905
35,1,4274
3699,2,215
2642,3,3916
3916,3,2642
3699,1,4337
4337,1,3699
3105,2,3916
353,1,1502
1502,1,353
3003,2,4172
4172,2,3003
3820,1,4339
3820,1,4302
4302,1,3820
481,2,3892
3018,1,4266
3018,3,3527
4330,1,3018
3018,1,4330
3820,1,4342
4342,1,3820
1922,3,3018
4119,2,2125
4207,4,4204
4204,2,4207
3219,2,2763
13,1,4238
4238,1,13
35,1,4343
4344,1,3649
2404,1,4345
4345,1,2404
2388,1,4346
3593,6,1948
4346,1,2388
4172,1,4347
4347,1,4172
905,1,4075
4238,8,4348
35,1,4349
1272,1,3820
2012,1,3820
3820,1,2012
4336,3,3820
3820,1,4336
1334,1,4197
1334,2,3600
481,3,1334
1334,3,481
3916,4,1508
2050,-10,4290
3719,-5,4290
3489,10,35
3916,1,3926
3926,1,3916
2942,1,4136
4136,1,2942
4350,1,2110
2942,1,4351
4323,1,1953
1508,1,280
4172,-10,1257
1953,1,2731
2731,1,1953
4331,1,4131
4339,1,4172
3719,2,3600
3719,1,4353
4353,1,3719
4086,-1,3366
4231,3,4197
1629,1,3904
1629,1,4354
4354,1,1629
1508,1,3820
3656,5,3600
3699,1,4355
4355,1,3699
1201,5,4356
13,5,135
4348,4,4356
13,-3,2028
4297,-10,2726
4339,1,1689
1689,1,4339
4266,1,4088
4088,1,4266
4266,1,1272
1272,1,4266
2763,3,3219
35,1,2313
3884,1,3018
3018,1,3884
3129,1,3018
3129,1,1217
3916,1,4269
4269,1,3916
35,1,4360
4343,3,35
905,1,4360
4360,1,905
4360,1,35
3904,1,3695
2045,5,4362
4331,1,905
4350,1,4197
3699,9,4235
3600,1,1810
2942,1,3699
3916,1,25
547,1,25
3531,2,4197
4197,1,3531
3578,1,4124
4124,1,3578
3578,1,3764
3764,1,3578
361,1,2835
4172,4,3820
3820,4,4172
2397,1,2388
4107,2,3854
2388,1,2397
3820,3,4320
3916,1,4266
4136,1,3916
4266,1,3916
4266,1,4364
4331,1,1832
1508,1,4365
1991,1,4334
1991,1,3429
3429,1,1991
3723,4,1403
4231,1,35
35,1,4231
1899,5,1018
4331,1,3545
3545,-10,499
363,-10,2028
1810,1,3531
3531,1,1810
3429,1,4366
4366,1,3429
4363,1,2958
2942,1,4219
2835,1,4284
2777,1,4367
2244,1,4368
4368,1,2244
3892,1,3764
1947,1,4369
4367,10,2777
4300,1,3820
3820,1,4300
3020,1,3429
2388,3,3020
3020,3,2388
3020,1,2642
3020,1,4172
3916,1,3020
3020,1,3916
3916,1,3531
3531,1,3916
546,1,3841
3841,2,546
3916,1,446
3719,1,13
3916,1,2767
1991,1,4088
4088,1,1991
4174,1,4266
4369,8,1947
1018,1,4371
4371,1,1018
4302,1,2188
2397,4,4287
4287,4,2397
2404,1,3746
274,3,3656
2942,1,3531
4107,1,4097
353,4,2642
2942,1,4295
3764,5,3531
3656,2,274
3345,1,538
1403,2,3723
625,2,4363
4363,2,625
3916,2,4370
4269,1,2167
13,1,4360
202,2,280
280,2,202
36,2,35
35,1,4373
4235,1,4211
4370,2,3916
905,10,1529
1018,2,4235
3815,1,1916
1916,1,3815
3821,2,2266
3821,5,2642
3820,5,4281
2942,1,353
4228,1,4197
538,1,3345
3916,2,4365
4197,1,4228
4374,1,3916
1832,1,3699
4197,1,4375
2167,4,4297
2388,2,3600
280,2,1508
4376,1,2942
4377,1,3820
3545,4,13
2167,1,4378
4378,1,2167
3649,2,2642
4235,1,4172
2642,2,4379
3161,1,4379
4379,1,3161
4284,1,4381
4381,3,4284
4331,5,3781
1201,3,4297
4350,4,2642
3916,1,4382
4325,1,4179
4325,1,4188
4325,1,4359
4325,5,3260
4375,1,4197
4375,1,2642
4354,1,4172
4172,1,4354
3404,1,4384
4384,1,3404
4300,1,4385
4385,1,4300
2642,1,4375
3465,-10,2028
4291,1,3531
353,1,3465
3465,1,353
3649,1,3465
3649,1,1912
1912,1,3649
3465,1,3815
3600,1,3815
3830,1,4363
1334,2,3815
3719,2,2388
2642,6,2063
710,2,4386
4386,1,710
710,-10,2158
1403,1,2296
2296,1,4387
4387,1,2296
4382,1,3916
35,1,4381
4107,2,4031
4031,1,4388
4388,1,4031
4350,4,4172
4389,4,4172
2642,3,4283
2244,1,4390
4390,1,2244
2642,5,2067
2067,7,2642
2642,2,4391
4391,2,2642
3107,2,4380
3764,2,3669
4380,2,3107
3916,1,3649
3649,1,3916
3916,1,2167
2167,1,3916
4038,1,2777
2777,1,4038
4325,1,2635
4304,1,2244
3892,1,4388
4388,1,3892
4394,2,3892
1334,2,3107
1334,1,4395
4396,10,4395
3892,1,4397
4397,1,3892
3018,1,4398
4398,1,4399
4266,1,4398
280,8,3815
3490,10,4393
4393,1,2642
2642,1,4393
3815,10,280
2642,1,4401
4401,1,2642
2642,-1,4350
2262,1,3815
4392,1,3724
3916,-10,4350
4403,1,4315
3107,-10,4350
3161,1,2835
2835,1,3161
4315,6,4392
4392,6,4315
2388,-10,4404
3916,-10,4404
4339,1,4405
2167,1,4406
4406,1,2167
280,1,4405
4382,1,4402
4172,1,4334
4334,1,4172
3815,2,4297
4297,2,3815
4273,1,2642
2642,1,4273
1386,-5,4350
3578,1,2552
4172,2,3107
2552,2,3578
4297,1,2552
3107,5,2642
35,5,2470
2470,5,35
2125,1,4247
1018,1,3242
1334,-10,3293
3242,4,1018
1334,1,3976
2819,1,4197
3916,6,4363
1916,5,2642
3465,1,3764
3764,1,3465
3465,2,1819
2958,1,3815
3815,1,2958
2167,10,4172
4172,2,4389
4408,1,545
710,1,342
2045,-3,2901
3815,1,4337
3107,5,4172
4031,4,4370
3107,2,4031
4031,2,3107
4370,4,4172
1810,3,3810
3719,-1,4410
3345,1,3719
3828,1,3815
4232,3,2042
3699,1,4363
4363,1,3699
1018,5,3107
4315,2,4407
361,1,546
4407,2,4315
1916,1,3916
3916,1,1916
3916,1,4231
4231,1,3916
4172,-10,4350
4107,1,4411
4411,1,4107
2296,1,1318
4204,2,3527
3527,1,4204
4412,1,710
4172,2,3815
4334,1,35
4375,3,3699
3719,1,4412
4412,1,3719
2262,1,1334
1916,1,3719
3719,1,1916
4163,-10,25
342,10,25
3699,2,4258
3699,2,4375
3699,1,2262
2262,1,3699
4334,1,2262
2296,-10,4383
3916,1,664
664,1,3916
4406,1,4413
4413,1,4406
4385,1,2427
4172,1,4402
4402,2,4172
1815,-10,3744
135,2,1565
2693,3,4179
4334,1,2942
1899,2,1565
1565,2,2942
1565,3,1899
2942,2,1565
1565,-10,2690
1334,6,1565
3699,1,2063
3699,2,2942
3815,1,2835
4119,1,4414
4414,1,4119
3916,1,4380
4197,1,3441
4197,1,2600
3699,1,2404
2404,1,3699
3441,1,4197
3916,-10,4405
4322,10,3129
4107,2,4322
2167,1,4416
4416,1,2167
2942,1,2167
2942,1,4398
2404,1,2942
4398,2,2942
3897,1,4417
4417,1,3897
4301,1,4330
4285,1,4301
4418,1,3897
4281,1,4419
4419,1,4281
3916,1,4420
4420,1,3916
4172,3,3916
3916,3,4172
3897,1,3699
3699,1,3897
4197,1,4419
4419,1,3699
3981,6,4172
3719,1,4334
3656,4,3630
4334,1,3719
4219,1,35
3719,2,4119
2252,2,1958
4119,2,3719
2296,3,4421
4197,1,4418
4361,1,3699
3916,1,4422
4422,1,3916
3916,1,3719
4381,2,35
3719,1,4244
4244,1,3719
1819,2,3465
4423,1,3897
4423,1,1810
3897,1,202
2167,1,4425
4423,1,3892
4409,1,4402
4423,1,2404
2404,1,4423
4038,1,3892
3892,1,4038
4425,1,2167
3593,1,4426
4274,1,1810
2642,3,4336
2642,6,2880
2839,1,4427
4427,1,2839
1555,1,408
546,1,4353
546,1,4428
2784,3,1819
1819,3,2784
3593,1,4429
4392,1,492
2050,3,1810
4197,1,545
2296,1,4363
4363,1,2296
4363,7,3916
4172,3,4287
3487,1,2167
2167,1,3487
905,1,3319
4426,1,3593
2187,2,4172
2281,4,2427
1615,1,2313
4119,1,3531
3531,1,4119
2167,1,4431
4431,1,2167
2942,1,4237
1565,2,1832
4432,1,4433
35,1,4334
35,1,4219
4172,1,4431
4435,1,1565
4431,1,4172
4436,1,35
2626,2,3976
3976,1,2626
3976,6,4197
4172,1,4098
3465,1,2404
57,3,1899
4431,1,2110
114,1,4437
4437,1,114
4437,1,1334
1810,-10,2028
4197,-10,4438
3113,6,2642
2642,1,540
2642,1,4439
4439,1,2642
3837,1,4439
4411,1,4285
3988,-10,4184
3578,1,4360
4360,1,3578
3578,1,2777
1584,1,3578
4339,1,4360
4360,1,4339
3916,2,1899
4419,1,3837
1899,1,3916
3837,1,4351
1272,2,4197
4197,2,1272
4247,5,1018
4197,1,4361
4361,1,4197
2012,1,1334
4228,5,1018
3465,-1,412
3103,-10,4075
481,-1,2388
2388,1,481
4197,2,4235
4235,3,4197
4291,1,4274
4235,1,4231
4231,1,4211
4231,1,4235
4363,2,3105
3161,10,135
4315,3,3445
4172,1,4162
4162,1,4172
1334,1,4440
4440,1,1334
4107,1,4441
3013,4,2642
2642,1,4442
4442,1,2642
192,6,1
4440,1,4402
4197,1,2710
2710,1,4197
4379,6,2642
4444,1,3649
1998,1,4409
4409,1,1998
4445,2,2625
4197,1,4431
4244,3,4402
4409,1,1555
1555,1,4409
4353,10,546
4430,2,1548
1548,2,4430
3884,4,3847
3598,2,4103
4172,-10,4443
4291,1,3841
4400,1,1334
3837,1,4431
3837,1,2131
2404,1,3719
3719,1,2404
4430,1,2642
2642,1,4430
4197,1,3465
2642,1,4447
4447,3,2642
3598,2,4448
2777,1,4304
4434,1,3892
4118,1,3719
4118,1,2404
4434,2,2755
4431,1,3837
4448,1,3598
1334,1,4400
4434,1,4172
3465,1,4197
4450,1,2404
3719,1,2306
3719,1,4118
4451,1,1334
3837,2,3699
3699,2,3837
3699,1,4450
2388,1,3107
4172,2,4430
4400,1,4452
4452,2,4400
2296,-10,4432
4172,1,446
446,1,4172
4454,-10,4432
4172,1,4454
2296,5,3311
3311,7,2296
4304,1,2777
4406,1,4366
4366,1,4406
4163,1,4455
4406,1,4420
4420,1,4406
4172,1,4455
35,5,905
4304,1,1565
35,1,4457
4456,1,2296
4233,4,4402
2176,1,4281
4304,10,135
4291,1,3682
4291,1,3873
3976,-10,4443
115,3,1947
3873,1,4291
4363,2,2642
2642,2,4363
202,2,1947
3815,2,4291
4291,2,3815
4363,1,4291
3897,1,4328
4328,1,3897
2404,1,2755
2942,1,3023
3023,1,2942
4460,2,4308
4382,1,3578
1565,1,4304
3353,2,4463
4463,2,3353
4459,1,4402
3837,1,4284
4459,1,4452
3526,1,4197
4197,1,3526
3976,2,3526
3526,2,3976
3935,1,4464
3935,1,4465
3935,1,4399
3935,1,3522
3935,1,4468
3935,1,4469
3935,1,3357
3935,1,4174
3935,1,3880
3935,1,4476
2642,1,4098
4233,4,3414
3414,3,4233
3414,1,35
35,1,3414
4400,1,4284
1612,1,3719
3719,4,2642
2642,3,3981
2642,4,3719
3642,1,359
4478,2,202
4004,1,3820
202,2,4478
4479,2,3445
4481,1,3578
4480,1,4482
4482,1,4480
3837,1,4370
2565,5,4480
3892,1,4360
4480,5,2565
3598,5,3642
4291,1,1886
3598,2,4402
4402,1,3598
2306,1,3719
3892,1,2472
2472,1,3892
4454,-10,786
2388,-1,2028
3935,2,4467
4197,4,1886
4467,7,3935
4291,1,4484
3229,3,1018
4484,1,4291
35,1,3242
3242,1,35
3445,1,363
4407,5,3445
4459,1,2942
3445,3,4407
2733,-10,3744
4402,-10,3744
4434,2,4402
4402,1,4485
4485,1,4402
3598,2,3719
3719,2,3598
3642,1,4486
4486,1,3642
481,1,4486
3704,10,2942
35,1,4482
3813,2,1318
4434,2,3642
3642,1,4434
3578,1,4233
4233,1,3578
2306,1,2642
2642,1,2306
4172,3,3578
1334,1,3578
4197,1,4487
2942,-1,4483
4172,-10,1750
4483,-1,2942
2880,1,2388
1018,1,4488
4488,1,1018
1565,6,1566
3892,1,4489
4489,1,3892
4382,1,3892
3892,1,4382
4400,3,4489
4489,1,4400
3837,5,4379
545,-5,2187
3380,1,4291
3837,1,2464
4291,1,4434
4434,2,4291
3820,1,3452
3105,2,4363
4413,1,4490
687,1,822
687,1,1318
3837,1,4491
4491,1,3837
4394,3,4172
3465,-1,3723
1318,-10,4492
481,-10,4492
4402,1,4493
4493,2,4402
4494,2,4402
4402,2,4497
4495,1,4496
4496,1,4495
4497,2,4402
4487,1,4402
4402,1,4487
4172,-10,3233
2728,1,3926
3926,1,2728
3820,2,4189
3697,-10,3233
35,1,4498
4467,2,4301
3719,1,4499
4499,10,4400
4499,1,3719
2067,1,3642
3719,2,4231
3719,-10,2028
4501,1,3719
4291,1,3695
3695,1,4291
4413,-10,1810
1810,-10,4501
3898,1,4503
4503,1,3898
3898,6,1933
3578,2,4489
3719,-10,4502
4402,-10,4502
4424,1,4402
4197,1,1629
4197,1,4449
4281,1,4424
